,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state,clean,brewery\_id
164,108.0,White Rascal,Witbier,12.0,0.056,10.0,37.0,Avery Brewing Company,Boulder,CO,,
165,107.0,Avery India Pale Ale,American IPA,12.0,0.063,69.0,37.0,Avery Brewing Company,Boulder,CO,,
166,106.0,Ellie’s Brown Ale,American Brown Ale,12.0,0.055,17.0,37.0,Avery Brewing Company,Boulder,CO,,
167,1620.0,Pumpkin Beast,Pumpkin Ale,12.0,0.062,17.0,360.0,Aviator Brewing Company,Fuquay-Varina,NC,"{'id': 1620, 'beer-name': 'Pumpkin Beast', 'style': 'Pumpkin Ale', 'ounces': 12.0, 'abv': 0.062, 'ibu': 17.0, 'brewery\\_id': 360, 'brewery-name': 'Aviator Brewing Company', 'city': 'Fuquay-Varina', 'state': 'NC', 'brewery_id': 360}",
168,1579.0,OktoberBeast,Märzen / Oktoberfest,12.0,0.072,22.0,360.0,Aviator Brewing Company,Fuquay-Varina,NC,,
169,1228.0,Mad Beach,American Pale Wheat Ale,12.0,0.048,23.0,360.0,Aviator Brewing Company,Fuquay-Varina,NC,"{'id': 1228, 'beer-name': 'Mad Beach', 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.048, 'ibu': 23.0, 'brewery\\_id': 360, 'brewery-name': 'Aviator Brewing Company', 'city': 'Fuquay-Varina', 'state': 'NC', 'brewery_id': 360}",
170,705.0,Hog Wild India Pale Ale,American IPA,12.0,0.067,,360.0,Aviator Brewing Company,Fuquay-Varina,NC,"{'id': 705, 'beer-name': 'Hog Wild India Pale Ale', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.067, 'ibu': '', 'brewery\\_id': 360, 'brewery-name': 'Aviator Brewing Company', 'city': 'Fuquay-Varina', 'state': 'NC', 'brewery_id': 360}",
171,704.0,Devils Tramping Ground Tripel,Tripel,12.0,0.092,5.0,360.0,Aviator Brewing Company,Fuquay-Varina,NC,,
172,702.0,Hot Rod Red,American Amber / Red Ale,12.0,0.061,41.0,360.0,Aviator Brewing Company,Fuquay-Varina,NC,"{'id': 702, 'beer-name': 'Hot Rod Red', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.061, 'ibu': 41.0, 'brewery\\_id': 360, 'brewery-name': 'Aviator Brewing Company', 'city': 'Fuquay-Varina', 'state': 'NC', 'brewery_id': 360}",
173,2058.0,Palate Mallet,American Double / Imperial IPA,12.0,0.086,,235.0,Back East Brewing Company,Bloomfield,CT,,
174,1483.0,Back East Porter,American Porter,12.0,0.06,,235.0,Back East Brewing Company,Bloomfield,CT,,
175,1426.0,Back East Golden Ale,American Blonde Ale,12.0,0.049,,235.0,Back East Brewing Company,Bloomfield,CT,,
176,1132.0,Misty Mountain IPA,American IPA,12.0,0.07,,235.0,Back East Brewing Company,Bloomfield,CT,,
177,1131.0,Back East Ale,American Amber / Red Ale,12.0,0.05,,235.0,Back East Brewing Company,Bloomfield,CT,,
178,1876.0,Truck Stop Honey Brown Ale,English Brown Ale,12.0,0.06,,286.0,Back Forty Beer Company,Gadsden,AL,"{'id': 1876, 'beer-name': 'Truck Stop Honey Brown Ale', 'style': 'English Brown Ale', 'ounces': 12.0, 'abv': 0.06, 'ibu': '', 'brewery\\_id': 286, 'brewery-name': 'Back Forty Beer Company', 'city': 'Gadsden', 'state': 'AL', 'brewery_id': 286}",
179,1875.0,Naked Pig Pale Ale,American Pale Ale (APA),12.0,0.06,43.0,286.0,Back Forty Beer Company,Gadsden,AL,"{'id': 1875, 'beer-name': 'Naked Pig Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.06, 'ibu': 43.0, 'brewery\\_id': 286, 'brewery-name': 'Back Forty Beer Company', 'city': 'Gadsden', 'state': 'AL', 'brewery_id': 286}",
180,966.0,Topcutter India Pale Ale,American IPA,12.0,0.068,70.0,483.0,Bale Breaker Brewing Company,Yakima,WA,"{'id': 966, 'beer-name': 'Topcutter India Pale Ale', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.068, 'ibu': 70.0, 'brewery\\_id': 483, 'brewery-name': 'Bale Breaker Brewing Company', 'city': 'Yakima', 'state': 'WA', 'brewery_id': 483}",
181,965.0,Field 41 Pale Ale,American Pale Ale (APA),12.0,0.044,38.0,483.0,Bale Breaker Brewing Company,Yakima,WA,"{'id': 965, 'beer-name': 'Field 41 Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.044, 'ibu': 38.0, 'brewery_id': 483, 'brewery-name': 'Bale Breaker Brewing Company', 'city': 'Yakima', 'state': 'WA'}",
182,2593.0,Grapefruit Sculpin,American IPA,12.0,0.07%,,34.0,Ballast Point Brewing Company,San Diego,CA,,
183,2105.0,Even Keel,American IPA,12.0,0.038,40.0,34.0,Ballast Point Brewing Company,San Diego,CA,,
184,1401.0,Ballast Point Pale Ale,Kölsch,12.0,0.052,23.0,34.0,Ballast Point Brewing Company,San Diego,CA,"{'id': 1401, 'beer-name': 'Ballast Point Pale Ale', 'style': 'Kölsch', 'ounces': 12.0, 'abv': 0.052, 'ibu': 23.0, 'brewery\\_id': 34, 'brewery-name': 'Ballast Point Brewing Company', 'city': 'San Diego', 'state': 'CA', 'brewery_id': 34}",
185,1400.0,Big Eye India Pale Ale,American IPA,12.0,0.07,75.0,34.0,Ballast Point Brewing Company,San Diego,CA,"{'id': 1400, 'beer-name': 'Big Eye India Pale Ale', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.07, 'ibu': 75.0, 'brewery\\_id': 34, 'brewery-name': 'Ballast Point Brewing Company', 'city': 'San Diego', 'state': 'CA', 'brewery_id': 34}",
186,1019.0,Longfin Lager,Munich Helles Lager,12.0 oz,0.046,,34.0,Ballast Point Brewing Company,San Diego,CA,,
187,1018.0,Sculpin IPA,American IPA,12.0,0.07,70.0,34.0,Ballast Point Brewing Company,San Diego,CA,,
188,1776.0,All Nighter Ale,Extra Special / Strong Bitter (ESB),12.0,0.045,,318.0,Banner Beer Company,Williamsburg,MA,,
189,1644.0,Banner American Rye,Rye Beer,12.0,0.045,20.0,318.0,Banner Beer Company,Williamsburg,MA,,
190,1643.0,Banner American Ale,American Amber / Red Ale,12.0,0.035,45.0,318.0,Banner Beer Company,Williamsburg,MA,,
191,2618.0,Thai.p.a,American IPA,16.0,0.07,46.0,20.0,Bare Hands Brewery,Granger,IN,,
192,2005.0,Barrio Blanco,American IPA,12.0,0.06,60.0,251.0,Barrio Brewing Company,Tucson,AZ,,
193,1343.0,Barrio Tucson Blonde,American Blonde Ale,12.0,0.045,,251.0,Barrio Brewing Company,Tucson,AZ,,
194,2404.0,Hop in the ‘Pool Helles,American Pilsner,12.0,0.049,22.0,116.0,Base Camp Brewing Co.,Portland,OR,,
195,2323.0,Ultra Gnar Gnar IPA,American IPA,12.0,0.067,60.0,116.0,Base Camp Brewing Co.,Portland,OR,,
196,2189.0,In-Tents India Pale Lager,American Pale Lager,12.0,0.068,62.0,116.0,Base Camp Brewing Co.,Portland,OR,,
197,2188.0,Lost Meridian Wit,Witbier,12.0,0.05,20.0,116.0,Base Camp Brewing Co.,Portland,OR,,
198,2187.0,Celestial Meridian Cascadian Dark Lager,Euro Dark Lager,12.0,0.051,45.0,116.0,Base Camp Brewing Co.,Portland,OR,,
199,1966.0,Wagon Party,California Common / Steam Beer,12.0,0.054,55.0,258.0,Bauhaus Brew Labs,Minneapolis,MN,"{'id': 1966, 'beer-name': 'Wagon Party', 'style': 'California Common / Steam Beer', 'ounces': 12.0, 'abv': 0.054, 'ibu': 55.0, 'brewery\\_id': 258, 'brewery-name': 'Bauhaus Brew Labs', 'city': 'Minneapolis', 'state': 'MN', 'brewery_id': 258}",
200,1965.0,Sky-Five,American IPA,12.0,0.067,70.0,258.0,Bauhaus Brew Labs,Minneapolis,MN,"{'id': 1965, 'beer-name': 'Sky-Five', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.067, 'ibu': 70.0, 'brewery\\_id': 258, 'brewery-name': 'Bauhaus Brew Labs', 'city': 'Minneapolis', 'state': 'MN', 'brewery_id': 258}",
201,1964.0,Stargrazer,Schwarzbier,12.0,0.05,28.0,258.0,Bauhaus Brew Labs,Minneapolis,MN,,
202,1963.0,Wonderstuff,German Pilsener,12.0,0.054,48.0,258.0,Bauhaus Brew Labs,Minneapolis,MN,,
203,1855.0,Tarnation California-Style Lager,California Common / Steam Beer,12.0,0.053,,292.0,Baxter Brewing Company,Lewiston,ME,,
204,1778.0,On the Count of 3 (2015),Hefeweizen,16.0,0.07,42.0,292.0,Baxter Brewing Company,Lewiston,ME,,
205,1209.0,Summer Swelter,American Pale Wheat Ale,12.0,0.047,,292.0,Baxter Brewing Company,Lewiston,ME,"{'id': 1209, 'beer-name': 'Summer Swelter', 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.047, 'ibu': '', 'brewery_id': 292, 'brewery-name': 'Baxter Brewing Company', 'city': 'Lewiston', 'state': 'ME'}",
206,954.0,Phantom Punch Winter Stout,Foreign / Export Stout,12.0,0.068,,292.0,Baxter Brewing Company,Lewiston,ME,"{'id': 954, 'beer-name': 'Phantom Punch Winter Stout', 'style': 'Foreign / Export Stout', 'ounces': 12.0, 'abv': 0.068, 'ibu': '', 'brewery\\_id': 292, 'brewery-name': 'Baxter Brewing Company', 'city': 'Lewiston', 'state': 'ME', 'brewery_id': 292}",
207,910.0,Hayride Autumn Ale,Rye Beer,12.0,0.066,,292.0,Baxter Brewing Company,Lewiston,ME,"{'id': 910, 'beer-name': 'Hayride Autumn Ale', 'style': 'Rye Beer', 'ounces': 12.0, 'abv': 0.066, 'ibu': '', 'brewery\\_id': 292, 'brewery-name': 'Baxter Brewing Company', 'city': 'Lewiston', 'state': 'ME', 'brewery_id': 292}",
208,707.0,Celsius Summer Ale (2012),American Pale Wheat Ale,12.0,0.047,,292.0,Baxter Brewing Company,Lewiston,ME,"{'id': 707, 'beer-name': 'Celsius Summer Ale (2012)', 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.047, 'ibu': '', 'brewery\\_id': 292, 'brewery-name': 'Baxter Brewing Company', 'city': 'Lewiston', 'state': 'ME', 'brewery_id': 292}",
209,533.0,Amber Road,American Amber / Red Ale,12.0,0.055,35.0,292.0,Baxter Brewing Company,Lewiston,ME,,
210,183.0,Pamola Xtra Pale Ale,American Pale Ale (APA),12.0,0.049,28.0,292.0,Baxter Brewing Company,Lewiston,ME,"{'id': 183, 'beer-name': 'Pamola Xtra Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.049, 'ibu': 28.0, 'brewery\\_id': 292, 'brewery-name': 'Baxter Brewing Company', 'city': 'Lewiston', 'state': 'ME', 'brewery_id': 292}",
211,182.0,Stowaway IPA,American IPA,12.0,0.069,69.0,292.0,Baxter Brewing Company,Lewiston,ME,,
212,1806.0,Hoptopus Double IPA,American Double / Imperial IPA,16.0,0.088,108.0,306.0,Beach Brewing Company,Virginia Beach,VA,"{'id': 1806, 'beer-name': 'Hoptopus Double IPA', 'style': 'American Double / Imperial IPA', 'ounces': 16.0, 'abv': 0.088, 'ibu': 108.0, 'brewery_id': 306, 'brewery-name': 'Beach Brewing Company', 'city': 'Virginia Beach', 'state': 'VA'}",
213,2435.0,Watermelon Ale,Fruit / Vegetable Beer,12.0,0.05,10.0,103.0,Beer Works Brewery,Lowell,MA,,
214,2423.0,Fenway American Pale Ale,American Pale Ale (APA),12.0,0.057999999999999996,45.0,103.0,Beer Works Brewery,Lowell,MA,,
215,2420.0,Back Bay IPA,American IPA,12.0,0.068,85.0,103.0,Beer Works Brewery,Lowell,MA,,
216,2419.0,Bunker Hill Blueberry Ale,Other,12.0,0.048,16.0,103.0,Beer Works Brewery,Lowell,MA,,
217,2494.0,Oberon,American Pale Wheat Ale,12.0,0.057999999999999996,,76.0,Bell's Brewery,Kalamazoo,MI,"{'id': 2494, 'beer-name': 'Oberon', 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.057999999999999996, 'ibu': '', 'brewery_id': 76, 'brewery-name': ""Bell's Brewery"", 'city': 'Kalamazoo', 'state': 'MI'}",
218,2325.0,Smitten,Rye Beer,16.0 oz.,0.06%,,76.0,Bell's Brewery,Kalamazoo,MI,,
219,2022.0,Winter White,Witbier,16.0,0.05,,76.0,Bell's Brewery,Kalamazoo,MI,,
220,,,,,,,,,,,,
221,1988.0,Two Hearted,American IPA,16.0,0.07,,76.0,Bell's Brewery,Kalamazoo,MI,,
222,1955.0,Best Brown,American Brown Ale,16.0,0.058,,76.0,Bell's Brewery,Kalamazoo,MI,,
223,2558.0,Moar,English India Pale Ale (IPA),12.0,0.044,44.0,53.0,Bent Brewstillery,Roseville,MN,"{'id': 2558, 'beer-name': 'Moar', 'style': 'English India Pale Ale (IPA)', 'ounces': 12.0, 'abv': 0.044, 'ibu': 44.0, 'brewery\\_id': 53, 'brewery-name': 'Bent Brewstillery', 'city': 'Roseville', 'state': 'MN', 'brewery_id': 53}",
224,2557.0,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16.0,0.083,,53.0,Bent Brewstillery,Roseville,MN,"{'id': 2557, 'beer-name': 'Uber Lupin Schwarz IPA', 'style': 'American Double / Imperial IPA', 'ounces': 16.0, 'abv': 0.083, 'ibu': '', 'brewery_id': 53, 'brewery-name': 'Bent Brewstillery', 'city': 'Roseville', 'state': 'MN'}",
225,2556.0,Nordic Blonde,American Blonde Ale,12.0,0.057,27.0,53.0,Bent Brewstillery,Roseville,MN,,
226,2496.0,Cold Press,American Black Ale,12.0,0.06,,75.0,Bent Paddle Brewing Company,Duluth,MN,,
227,2410.0,Harness the Winter,American IPA,12.0,0.072,87.0,75.0,Bent Paddle Brewing Company,Duluth,MN,,
228,1902.0,14° ESB,Extra Special / Strong Bitter (ESB),12.0,0.056,32.0,75.0,Bent Paddle Brewing Company,Duluth,MN,"{'id': 1902, 'beer-name': '14° ESB', 'style': 'Extra Special / Strong Bitter (ESB)', 'ounces': 12.0, 'abv': 0.056, 'ibu': 32.0, 'brewery_id': 75, 'brewery-name': 'Bent Paddle Brewing Company', 'city': 'Duluth', 'state': 'MN'}",
229,1901.0,Bent Hop Golden IPA,American IPA,12.0,0.062,68.0,75.0,Bent Paddle Brewing Company,Duluth,MN,,
230,1261.0,Bent Paddle Black Ale,American Black Ale,12.0,0.06,34.0,75.0,Bent Paddle Brewing Company,Duluth,MN,,
231,1253.0,Venture Pils,German Pilsener,12.0,0.05,38.0,75.0,Bent Paddle Brewing Company,Duluth,MN,,
232,1900.0,Lost Sailor IPA,English India Pale Ale (IPA),12.0,0.055,40.0,278.0,Berkshire Brewing Company,South Deerfield,MA,,
233,1317.0,Steel Rail Extra Pale Ale,American Pale Ale (APA),12.0,0.053,20.0,278.0,Berkshire Brewing Company,South Deerfield,MA,,
234,1158.0,La Frontera Premium IPA,American IPA,12.0,0.078,,463.0,Big Bend Brewing Company,Alpine,TX,,
235,1157.0,Tejas Lager,Czech Pilsener,12.0,0.047,,463.0,Big Bend Brewing Company,Alpine,TX,,
236,1156.0,Number 22 Porter,American Porter,12.0,0.064,,463.0,Big Bend Brewing Company,Alpine,TX,,
237,1155.0,Big Bend Hefeweizen,Hefeweizen,12.0,0.055999999999999994,,463.0,Big Bend Brewing Company,Alpine,TX,"{'id': 1155, 'beer-name': 'Big Bend Hefeweizen', 'style': 'Hefeweizen', 'ounces': 12.0, 'abv': 0.055999999999999994, 'ibu': '', 'brewery\\_id': 463, 'brewery-name': 'Big Bend Brewing Company', 'city': 'Alpine', 'state': 'TX', 'brewery_id': 463}",
238,1154.0,Terlingua Gold,American Blonde Ale,12.0,0.06,,463.0,Big Bend Brewing Company,Alpine,TX,,
239,2104.0,Aprè Shred,American Strong Ale,16.0,0.081,17.0,220.0,Big Choice Brewing,Broomfield,CO,,
240,1762.0,Hemlock Double IPA,American Double / Imperial IPA,12.0,0.095,104.0,220.0,Big Choice Brewing,Broomfield,CO,,
241,1422.0,West Portal Colorado Common Summer Ale,California Common / Steam Beer,16.0,0.041,,220.0,Big Choice Brewing,Broomfield,CO,"{'id': 1422, 'beer-name': 'West Portal Colorado Common Summer Ale', 'style': 'California Common / Steam Beer', 'ounces': 16.0, 'abv': 0.041, 'ibu': '', 'brewery\\_id': 220, 'brewery-name': 'Big Choice Brewing', 'city': 'Broomfield', 'state': 'CO', 'brewery_id': 220}",
242,1067.0,Disconnected Red,American Amber / Red Ale,16.0,0.067,85.0,220.0,Big Choice Brewing,Broomfield,CO,,
243,1003.0,Big Elm IPA,American IPA,12.0,0.07,,477.0,Big Elm Brewing,Sheffield,MA,"{'id': 1003, 'beer-name': 'Big Elm IPA', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.07, 'ibu': '', 'brewery_id': 477, 'brewery-name': 'Big Elm Brewing', 'city': 'Sheffield', 'state': 'MA'}",
244,1002.0,Gerry Dog Stout,American Stout,12.0,0.065,,477.0,Big Elm Brewing,Sheffield,MA,"{'id': 1002, 'beer-name': 'Gerry Dog Stout', 'style': 'American Stout', 'ounces': 12.0, 'abv': 0.065, 'ibu': '', 'brewery_id': 477, 'brewery-name': 'Big Elm Brewing', 'city': 'Sheffield', 'state': 'MA'}",
245,1001.0,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.06,,477.0,Big Elm Brewing,Sheffield,MA,"{'id': 1001, 'beer-name': '413 Farmhouse Ale', 'style': 'Saison / Farmhouse Ale', 'ounces': 12.0, 'abv': 0.06, 'ibu': '', 'brewery_id': 477, 'brewery-name': 'Big Elm Brewing', 'city': 'Sheffield', 'state': 'MA'}",
246,2639.0,Dark Star,American Stout,16.0,0.08,54.0,8.0,Big Lake Brewing,Holland,MI,,
247,2469.0,Ryecoe,American IPA,16.0,0.062,,8.0,Big Lake Brewing,Holland,MI,"{'id': 2469, 'beer-name': 'Ryecoe', 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.062, 'ibu': '', 'brewery_id': 8, 'brewery-name': 'Big Lake Brewing', 'city': 'Holland', 'state': 'MI'}",
248,2586.0,Blueberry Blonde,Fruit / Vegetable Beer,12.0,0.06,,40.0,Big Muddy Brewing,Murphysboro,IL,,
249,2585.0,Galaxy IPA,American IPA,16.0,0.075,60.0,40.0,Big Muddy Brewing,Murphysboro,IL,,
250,643.0,Big River Pilsner,Czech Pilsener,12.0,0.05,32.0,519.0,Big River Brewing Company,Chattanooga,TN,,
251,632.0,House Brand IPA,American IPA,12.0,0.06,55.0,519.0,Big River Brewing Company,Chattanooga,TN,,
252,1714.0,Big Sky IPA,American IPA,12.0,0.062,65.0,336.0,Big Sky Brewing Company,Missoula,MT,,
253,1713.0,Scape Goat Pale Ale,English Pale Ale,12.0,0.05,40.0,336.0,Big Sky Brewing Company,Missoula,MT,,
254,1712.0,Montana Trout Slayer Ale,American Pale Wheat Ale,12.0,0.05,35.0,336.0,Big Sky Brewing Company,Missoula,MT,"{'id': 1712, 'beer-name': 'Montana Trout Slayer Ale', 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.05, 'ibu': 35.0, 'brewery_id': 336, 'brewery-name': 'Big Sky Brewing Company', 'city': 'Missoula', 'state': 'MT'}",
255,1711.0,Moose Drool Brown Ale,American Brown Ale,12.0,0.051,26.0,336.0,Big Sky Brewing Company,Missoula,MT,,
256,1456.0,Powder Hound Winter Ale,English Strong Ale,12.0,0.072,60.0,336.0,Big Sky Brewing Company,Missoula,MT,,
257,767.0,Moose Drool Brown Ale (2011),American Brown Ale,12.0,0.051,26.0,336.0,Big Sky Brewing Company,Missoula,MT,,
258,766.0,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12.0,0.05,35.0,336.0,Big Sky Brewing Company,Missoula,MT,,
259,579.0,Big Sky IPA (2012),American IPA,12.0,0.062,65.0,336.0,Big Sky Brewing Company,Missoula,MT,,
260,168.0,Summer Honey,American Blonde Ale,12.0,0.047,,336.0,Big Sky Brewing Company,Missoula,MT,"{'id': 168, 'beer-name': 'Summer Honey', 'style': 'American Blonde Ale', 'ounces': 12.0, 'abv': 0.047, 'ibu': '', 'brewery\\_id': 336, 'brewery-name': 'Big Sky Brewing Company', 'city': 'Missoula', 'state': 'MT', 'brewery_id': 336}",
261,159.0,Scape Goat Pale Ale (2010),English Pale Ale,12.0,0.05,40.0,336.0,Big Sky Brewing Company,Missoula,MT,"{'id': 159, 'beer-name': 'Scape Goat Pale Ale (2010)', 'style': 'English Pale Ale', 'ounces': 12.0, 'abv': 0.05, 'ibu': 40.0, 'brewery\\_id': 336, 'brewery-name': 'Big Sky Brewing Company', 'city': 'Missoula', 'state': 'MT', 'brewery_id': 336}",
262,35.0,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,12.0,0.05,35.0,336.0,Big Sky Brewing Company,Missoula,MT,,
263,34.0,Moose Drool Brown Ale (2009),American Brown Ale,12.0,0.051,26.0,336.0,Big Sky Brewing Company,Missoula,MT,,
264,2096.0,Arcus IPA,American IPA,12.0,0.069,81.0,221.0,Big Storm Brewing Company,Odessa,FL,,
265,2095.0,Wavemaker,American Amber / Red Ale,12.0,0.057999999999999996,38.0,221.0,Big Storm Brewing Company,Odessa,FL,"{'id': 2095, 'beer-name': 'Wavemaker', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.057999999999999996, 'ibu': 38.0, 'brewery_id': 221, 'brewery-name': 'Big Storm Brewing Company', 'city': 'Odessa', 'state': 'FL'}",
266,1257.0,Jack Pine Savage,American Pale Ale (APA),16.0,0.053,43.0,444.0,Big Wood Brewery,Vadnais Heights,MN,,
267,1256.0,Forest Fire Imperial Smoked Rye,Rye Beer,16.0,0.099,85.0,444.0,Big Wood Brewery,Vadnais Heights,MN,"{'id': 1256, 'beer-name': 'Forest Fire Imperial Smoked Rye', 'style': 'Rye Beer', 'ounces': 16.0, 'abv': 0.099, 'ibu': 85.0, 'brewery\\_id': 444, 'brewery-name': 'Big Wood Brewery', 'city': 'Vadnais Heights', 'state': 'MN', 'brewery_id': 444}",
268,1255.0,Bad Axe Imperial IPA,American Double / Imperial IPA,16.0,0.098,76.0,444.0,Big Wood Brewery,Vadnais Heights,MN,"{'id': 1255, 'beer-name': 'Bad Axe Imperial IPA', 'style': 'American Double / Imperial IPA', 'ounces': 16.0, 'abv': 0.098, 'ibu': 76.0, 'brewery\\_id': 444, 'brewery-name': 'Big Wood Brewery', 'city': 'Vadnais Heights', 'state': 'MN', 'brewery_id': 444}",
269,986.0,Morning Wood,Oatmeal Stout,16.0,0.055,35.0,444.0,Big Wood Brewery,Vadnais Heights,MN,,
270,985.0,Bark Bite IPA,American IPA,16.0,0.066,50.0,444.0,Big Wood Brewery,Vadnais Heights,MN,,
271,2508.0,Jalapeno Pale Ale,American Pale Ale (APA),16.0,0.055,45.0,70.0,Birdsong Brewing Company,Charlotte,NC,"{'id': 2508, 'beer-name': 'Jalapeno Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 16.0, 'abv': 0.055, 'ibu': 45.0, 'brewery\\_id': 70, 'brewery-name': 'Birdsong Brewing Company', 'city': 'Charlotte', 'state': 'NC', 'brewery_id': 70}",
272,1441.0,Blown Out Brown,American Brown Ale,12.0,0.052,,407.0,Bitter Root Brewing,Hamilton,MT,"{'id': 1441, 'beer-name': 'Blown Out Brown', 'style': 'American Brown Ale', 'ounces': 12.0, 'abv': 0.052, 'ibu': '', 'brewery_id': 407, 'brewery-name': 'Bitter Root Brewing', 'city': 'Hamilton', 'state': 'MT'}",
273,1413.0,Single Hop Ale,American Pale Ale (APA),12.0,0.063,,407.0,Bitter Root Brewing,Hamilton,MT,,
274,1411.0,Sawtooth Ale,American Blonde Ale,12.0 oz.,0.054,,407.0,Bitter Root Brewing,Hamilton,MT,,
275,2620.0,Saucy Intruder,Rye Beer,16.0,0.072,75.0,18.0,Black Acre Brewing Co.,Indianapolis,IN,,
276,2412.0,Deception,American Blonde Ale,12.0,0.045,16.0,112.0,Black Market Brewing Company,Temecula,CA,,
277,1898.0,Blackmarket Rye IPA,American IPA,12.0,0.075,35.0,112.0,Black Market Brewing Company,Temecula,CA,,
278,1897.0,Black Market Hefeweizen,Hefeweizen,12.0,0.05,8.0,112.0,Black Market Brewing Company,Temecula,CA,,
279,1896.0,Aftermath Pale Ale,American Pale Ale (APA),12.0,0.058,44.0,112.0,Black Market Brewing Company,Temecula,CA,,
280,1850.0,American India Red Ale,American Strong Ale,12.0,0.071,83.0,294.0,Black Shirt Brewing Company,Denver,CO,,
281,1849.0,American Red Porter,American Porter,12.0,0.071,45.0,294.0,Black Shirt Brewing Company,Denver,CO,,
282,1848.0,American Red Saison,Saison / Farmhouse Ale,12.0,0.078,34.0,294.0,Black Shirt Brewing Company,Denver,CO,,
283,1847.0,Colorado Red Ale,American Amber / Red Ale,12.0,0.066,44.0,294.0,Black Shirt Brewing Company,Denver,CO,,
284,2485.0,Saddle Bronc Brown Ale,American Brown Ale,12.0,0.048,16.0,79.0,Black Tooth Brewing Company,Sheridan,WY,,
285,2484.0,Bomber Mountain Amber Ale,American Amber / Red Ale,12.0,0.046,20.0,79.0,Black Tooth Brewing Company,Sheridan,WY,,
286,2449.0,Flying Sailor,Rye Beer,12.0,0.073,,95.0,Blackrocks Brewery,Marquette,MA,,
287,2634.0,Nordskye,American IPA,12.0,0.048,47.0,12.0,Blackrocks Brewery,Marquette,MI,,
