,source_text,target_text,predict
63,COL CCN VAL 1033 COL Facility VAL KINDRED HOSPITAL-BAY AREA-TAMPA COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Brain injury (traumatic)  [SEP] COL CCN VAL 1033 ,13033,01T006
64,COL CCN VAL 13033 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 70112 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL ZipCode VAL 70112 ,36867,35401
65,"COL CCN VAL 05T017 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Facility VAL REGIONAL REHABILITATION HOSPITAL ",REGIONAL REHABILITATION HOSPITAL,REGIONAL REHABILITATION HOSPITAL
66,"COL CCN VAL 05T017 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 3715 US HIGHWAY 431 NORTH ",3715 US HIGHWAY 431 NORTH,2500 NORTH BROADWAY
67,"COL CCN VAL 05T017 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL PHENIX CITY ",PHENIX CITY,BURBANK
68,"COL CCN VAL 05T017 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL State VAL AL ",AL,AL
69,"COL CCN VAL 05T017 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL ZipCode VAL 36867 ",36867,32701
70,"COL CCN VAL 05T017 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL County VAL Russell ",Russell,Huntsville
71,"COL CCN VAL 05T017 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL (334) 732-2200 ",(334) 732-2200,(334) 573-5000
72,"COL CCN VAL 05T017 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CMSRegion VAL 4 ",4,4
73,COL CCN VAL 13033 COL Facility VAL RGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL Russell COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL RGIONAL REHABILITATION HOSPITAL ,REGIONAL REHABILITATION HOSPITAL,REGIONAL REHABILITATION HOSPITAL
74,COL CCN VAL 13033 COL Facility VAL REGIONAL REHABILITATION HOSPITAL COL Address1 VAL 3715 US HIGHWAY 431 NORTH COL City VAL PHENIX CITY COL State VAL AL COL ZipCode VAL 36867 COL County VAL  COL PhoneNumber VAL (334) 732-2200 COL CMSRegion VAL 4 COL Condition VAL Stroke  [SEP] COL County VAL  ,Russell,Huntsville
75,COL CCN VAL 01T011 COL Facility VAL ST. VINCENTS EAST REHABILITATION CENTER COL Address1 VAL 50 MEDICAL PARK EAST DRIVE COL City VAL BIRMINGHAM COL State VAL A COL ZipCode VAL 35235 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 4 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL A ,AL,AL
76,COL CCN VAL 01T011 COL Facility VAL  COL Address1 VAL BIRMINGHAM COL City VAL 50 MEDICAL PARK EAST DRIVE COL State VAL AL COL ZipCode VAL 35235 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 4 COL Condition VAL Brain injury (traumatic)  [SEP] COL Facility VAL  ,ST. VINCENTS EAST REHABILITATION CENTER,BIRMINGHAM REGIONAL MEDICAL CTR
77,COL CCN VAL 01T011 COL Facility VAL  COL Address1 VAL BIRMINGHAM COL City VAL 50 MEDICAL PARK EAST DRIVE COL State VAL AL COL ZipCode VAL 35235 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 4 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL BIRMINGHAM ,50 MEDICAL PARK EAST DRIVE,201 WEST BROADWAY
78,COL CCN VAL 01T011 COL Facility VAL  COL Address1 VAL BIRMINGHAM COL City VAL 50 MEDICAL PARK EAST DRIVE COL State VAL AL COL ZipCode VAL 35235 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 4 COL Condition VAL Brain injury (traumatic)  [SEP] COL City VAL 50 MEDICAL PARK EAST DRIVE ,BIRMINGHAM,BIRMINGHAM
79,COL CCN VAL 01T011 COL Facility VAL ST. VINCENTS EAST REHABILITATION CENTER COL Address1 VAL 50 MEDICAL PARK EAST DRIVE COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35235 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 4 COL Condition VAL   [SEP] COL Condition VAL  ,"Hip or knee replacement, amputation or other bone or joint condition",Hip or femur fracture
80,COL CCN VAL 01T011 COL Facility VAL ENCOMPASS HEALTH REHAB HOSPITAL OF DESERT CANYON COL Address1 VAL 50 MEDICAL PARK EAST DRIVE COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 60461 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 4 COL Condition VAL Sinal cord disease or condition (non-traumatic)  [SEP] COL Facility VAL ENCOMPASS HEALTH REHAB HOSPITAL OF DESERT CANYON ,ST. VINCENTS EAST REHABILITATION CENTER,BIRMINGHAM REGIONAL MEDICAL CTR
81,COL CCN VAL 01T011 COL Facility VAL ENCOMPASS HEALTH REHAB HOSPITAL OF DESERT CANYON COL Address1 VAL 50 MEDICAL PARK EAST DRIVE COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 60461 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 4 COL Condition VAL Sinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 60461 ,35235,35401
82,COL CCN VAL 01T011 COL Facility VAL ST. VINCENTS EAST REHABILITATION CENTER COL Address1 VAL 50 MEDICAL PARK EAST DRIVE COL City VAL  COL State VAL AL COL ZipCode VAL 35235 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 4 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL City VAL  ,BIRMINGHAM,BIRMINGHAM
83,COL CCN VAL 01T011 COL Facility VAL ST. VINCENTS EAST REHABILITATION CENTER COL Address1 VAL 50 MEDICAL PARK EAST DRIVE COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35235 COL County VAL Jefferson COL PhoneNumber VAL (205) 838-3672 COL CMSRegion VAL 7 COL Condition VAL Stroke  [SEP] COL CMSRegion VAL 7 ,4,4
84,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL OPELIKA COL State VAL AL COL ZipCode VAL 36801 COL County VAL Le COL PhoneNumber VAL (309) 268-1400 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL County VAL Le ,Lee,Jefferson
85,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL OPELIKA COL State VAL AL COL ZipCode VAL 36801 COL County VAL Le COL PhoneNumber VAL (309) 268-1400 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL (309) 268-1400 ,(502) 596-6346,(502) 596-6346
86,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL OPELIKA COL State VAL AL COL ZipCode VAL  COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL ZipCode VAL  ,36801,32701
87,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL OPELIKA COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL  COL Condition VAL Brain injury (traumatic)  [SEP] COL CMSRegion VAL  ,4,4
88,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL 2525 S. DOWNING ST. COL City VAL CARLISLE COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL 2525 S. DOWNING ST. ,2000 PEPPERELL PARKWAY.,ONE CARLISLE AVENUE
89,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL 2525 S. DOWNING ST. COL City VAL CARLISLE COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL City VAL CARLISLE ,OPELIKA,LANIER
90,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL OPELIKA COL State VAL AL COL ZipCode VAL 92354 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL 92354 ,36801,32701
91,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL OPELIKA COL City VAL 2000 PEPPERELL PARKWAY. COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Address1 VAL OPELIKA ,2000 PEPPERELL PARKWAY.,ONE EAMC- LANIER
92,COL CCN VAL 01T029 COL Facility VAL EAMC- LANIER COL Address1 VAL OPELIKA COL City VAL 2000 PEPPERELL PARKWAY. COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL City VAL 2000 PEPPERELL PARKWAY. ,OPELIKA,OPELIKA
93,COL CCN VAL 01T029 COL Facility VAL EMC- LANIER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL  COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL   [SEP] COL Facility VAL EMC- LANIER ,EAMC- LANIER,SOUTH ALBANY REHABILITATION CENTER
94,COL CCN VAL 01T029 COL Facility VAL EMC- LANIER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL  COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL   [SEP] COL City VAL  ,OPELIKA,LANIER
95,COL CCN VAL 01T029 COL Facility VAL EMC- LANIER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL  COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL   [SEP] COL Condition VAL  ,Spinal cord injury (traumatic),Hip or femur fracture
96,COL CCN VAL 01T029 COL Facility VAL BROOKDALE HOSPITAL MEDICAL CENTER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL OPELIKA COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL   [SEP] COL Facility VAL BROOKDALE HOSPITAL MEDICAL CENTER ,EAMC- LANIER,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OPELIKA
97,COL CCN VAL 01T029 COL Facility VAL BROOKDALE HOSPITAL MEDICAL CENTER COL Address1 VAL 2000 PEPPERELL PARKWAY. COL City VAL OPELIKA COL State VAL AL COL ZipCode VAL 36801 COL County VAL Lee COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL   [SEP] COL Condition VAL  ,Stroke,Spinal cord injury (traumatic)
98,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL  COL ZipCode VAL  COL County VAL Jefferson COL PhoneNumber VAL  COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL State VAL  ,AL,AL
99,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL  COL ZipCode VAL  COL County VAL Jefferson COL PhoneNumber VAL  COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL  ,35249,BIRMINGHAM
100,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL  COL ZipCode VAL  COL County VAL Jefferson COL PhoneNumber VAL  COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL  ,(205) 934-4940,(502) 596-6346
101,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL  COL CMSRegion VAL 4 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL  ,(205) 934-4940,(502) 596-6346
102,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SC 223E COL City VAL BIRMINGHAM COL State VAL IL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL SC 223E ,SRC 223E,201 S. CENTRAL AVE.
103,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SC 223E COL City VAL BIRMINGHAM COL State VAL IL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL State VAL IL ,AL,SC
104,"COL CCN VAL 31T019 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Facility VAL SPAIN REHABILITATION CENTER ",SPAIN REHABILITATION CENTER,BIRMINGHAM REGIONAL MEDICAL CENTER
105,"COL CCN VAL 31T019 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL SRC 223E ",SRC 223E,501 S. CENTRAL AVE.
106,"COL CCN VAL 31T019 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL BIRMINGHAM ",BIRMINGHAM,BIRMINGHAM
107,"COL CCN VAL 31T019 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL State VAL AL ",AL,AL
108,"COL CCN VAL 31T019 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL ZipCode VAL 35249 ",35249,35231
109,"COL CCN VAL 31T019 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL County VAL Jefferson ",Jefferson,Jefferson
110,"COL CCN VAL 31T019 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL (205) 934-4940 ",(205) 934-4940,(502) 596-6346
111,"COL CCN VAL 31T019 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CMSRegion VAL 4 ",4,4
112,COL CCN VAL 01T033 COL Facility VAL MERCYONE NORTH IOWA MEDICAL CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL  COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Facility VAL MERCYONE NORTH IOWA MEDICAL CENTER ,SPAIN REHABILITATION CENTER,BIRMINGHAM REGIONAL MEDICAL CENTER
113,COL CCN VAL 01T033 COL Facility VAL MERCYONE NORTH IOWA MEDICAL CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL AL COL ZipCode VAL 35249 COL County VAL  COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL County VAL  ,Jefferson,IA
114,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL  COL ZipCode VAL 35249 COL County VAL Jefferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL  ,AL,AL
115,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL  COL ZipCode VAL 35249 COL County VAL Jfferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Stroke  [SEP] COL State VAL  ,AL,AL
116,COL CCN VAL 01T033 COL Facility VAL SPAIN REHABILITATION CENTER COL Address1 VAL SRC 223E COL City VAL BIRMINGHAM COL State VAL  COL ZipCode VAL 35249 COL County VAL Jfferson COL PhoneNumber VAL (205) 934-4940 COL CMSRegion VAL 4 COL Condition VAL Stroke  [SEP] COL County VAL Jfferson ,Jefferson,Jefferson
117,COL CCN VAL 01T092 COL Facility VAL DCH REHABILITATION CENTER COL Address1 VAL  COL City VAL TUSCALOOSA COL State VAL AL COL ZipCode VAL 35401 COL County VAL Tuscaloosa COL PhoneNumber VAL (205) 333-4362 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL Address1 VAL  ,"809 UNIVERSITY BLVD, EAST",501 S. MICHIGAN ST.
118,"COL CCN VAL 39T142 COL Facility VAL DCH REHABILITATION CENTER COL Address1 VAL 809 UNIVERSITY BLVD, EAST COL City VAL TUSCALOOSA COL State VAL AL COL ZipCode VAL 35401 COL County VAL Tuscaloosa COL PhoneNumber VAL (205) 333-4362 COL CMSRegion VAL 4 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Facility VAL DCH REHABILITATION CENTER ",DCH REHABILITATION CENTER,UNIVERSITY MEDICAL CENTER
119,"COL CCN VAL 39T142 COL Facility VAL DCH REHABILITATION CENTER COL Address1 VAL 809 UNIVERSITY BLVD, EAST COL City VAL TUSCALOOSA COL State VAL AL COL ZipCode VAL 35401 COL County VAL Tuscaloosa COL PhoneNumber VAL (205) 333-4362 COL CMSRegion VAL 4 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Address1 VAL 809 UNIVERSITY BLVD, EAST ","809 UNIVERSITY BLVD, EAST",501 EAST MEMORIAL HOSPITAL
120,"COL CCN VAL 39T142 COL Facility VAL DCH REHABILITATION CENTER COL Address1 VAL 809 UNIVERSITY BLVD, EAST COL City VAL TUSCALOOSA COL State VAL AL COL ZipCode VAL 35401 COL County VAL Tuscaloosa COL PhoneNumber VAL (205) 333-4362 COL CMSRegion VAL 4 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL TUSCALOOSA ",TUSCALOOSA,TUSCALOOSA
121,"COL CCN VAL 39T142 COL Facility VAL DCH REHABILITATION CENTER COL Address1 VAL 809 UNIVERSITY BLVD, EAST COL City VAL TUSCALOOSA COL State VAL AL COL ZipCode VAL 35401 COL County VAL Tuscaloosa COL PhoneNumber VAL (205) 333-4362 COL CMSRegion VAL 4 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL AL ",AL,AL
122,"COL CCN VAL 39T142 COL Facility VAL DCH REHABILITATION CENTER COL Address1 VAL 809 UNIVERSITY BLVD, EAST COL City VAL TUSCALOOSA COL State VAL AL COL ZipCode VAL 35401 COL County VAL Tuscaloosa COL PhoneNumber VAL (205) 333-4362 COL CMSRegion VAL 4 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 35401 ",35401,33801
