,source_text,target_text,predict
66,COL CCN VAL 01T144 COL Facility VAL SPRINGHILL MEDICAL CENTER COL Address1 VAL 3719 DAUPHIN STREET COL City VAL MOBILE COL State VAL AL COL ZipCode VAL 36608 COL County VAL DeKalb COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL County VAL DeKalb ,Mobile,Mobile
67,COL CCN VAL 01T144 COL Facility VAL SPRINGHILL MEDICAL CENTER COL Address1 VAL 3719 DAUPHIN STREET COL City VAL MOBILE COL State VAL AL COL ZipCode VAL 36608 COL County VAL Mobile COL PhoneNumber VAL (725) 223-4100 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL (725) 223-4100 ,(502) 596-6346,(502) 596-6346
68,COL CCN VAL 01T144 COL Facility VAL SPRINGHILL MEDICAL CENTER COL Address1 VAL 3719 DAUPHIN STREET COL City VAL MOBILE COL State VAL AL COL ZipCode VAL 36608 COL County VAL Mobile COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL CMSRegion VAL 9 ,4,4
69,COL CCN VAL 01T144 COL Facility VAL SPRINGHILL MEDICAL CENTER COL Address1 VAL 3719 DAUPHIN STREET COL City VAL MOBILE COL State VAL AL COL ZipCode VAL 36608 COL County VAL Mobile COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 4 COL Condition VAL Sinal cord disease or condition (non-traumatic)  [SEP] COL Condition VAL Sinal cord disease or condition (non-traumatic) ,Stroke,"Hip or knee replacement, amputation or other bone or joint condition"
70,COL CCN VAL 1T025 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 201 AVALON AVE COL City VAL MUSCLE SHOALS COL State VAL AL COL ZipCode VAL 35661 COL County VAL Colbert COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL CCN VAL 1T025 ,01T157,01T006
71,COL CCN VAL 01T157 COL Facility VAL RUSTON REGIONAL SPECIALTY HOSPITAL COL Address1 VAL 201 AVALON AVE COL City VAL MUSCLE SHOALS COL State VAL AL COL ZipCode VAL 35661 COL County VAL Colbert COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL Facility VAL RUSTON REGIONAL SPECIALTY HOSPITAL ,JW SOMMER REHABILITATION UNIT,ST MARYS REHABILITATION CENTER
72,COL CCN VAL 01T157 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 900 23RD ST NW COL City VAL MUSCLE SHOALS COL State VAL AL COL ZipCode VAL 35661 COL County VAL Colbert COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL Address1 VAL 900 23RD ST NW ,201 AVALON AVE,201 EAST SOMMER DRIVE
73,COL CCN VAL 01T157 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 201 AVALON AVE COL City VAL BRADFORD COL State VAL AL COL ZipCode VAL 35661 COL County VAL Colbert COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL City VAL BRADFORD ,MUSCLE SHOALS,SOMMER
74,COL CCN VAL 01T157 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 201 AVALON AVE COL City VAL MUSCLE SHOALS COL State VAL MT COL ZipCode VAL 35661 COL County VAL Colbert COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL State VAL MT ,AL,AL
75,COL CCN VAL 01T157 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 201 AVALON AVE COL City VAL MUSCLE SHOALS COL State VAL AL COL ZipCode VAL 46143 COL County VAL Colbert COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 46143 ,35661,32701
76,COL CCN VAL 01T157 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 201 AVALON AVE COL City VAL MUSCLE SHOALS COL State VAL AL COL ZipCode VAL 35661 COL County VAL Riley COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL County VAL Riley ,Colbert,Montgomery
77,COL CCN VAL 01T157 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 201 AVALON AVE COL City VAL MUSCLE SHOALS COL State VAL AL COL ZipCode VAL 35661 COL County VAL Colbert COL PhoneNumber VAL (812) 254-2760 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL (812) 254-2760 ,(256) 386-1687,(256) 333-3000
78,COL CCN VAL 01T157 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 201 AVALON AVE COL City VAL MUSCLE SHOALS COL State VAL AL COL ZipCode VAL 35661 COL County VAL Colbert COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 7 COL Condition VAL All other conditions  [SEP] COL CMSRegion VAL 7 ,4,4
79,COL CCN VAL 01T157 COL Facility VAL JW SOMMER REHABILITATION UNIT COL Address1 VAL 201 AVALON AVE COL City VAL MUSCLE SHOALS COL State VAL AL COL ZipCode VAL 35661 COL County VAL Colbert COL PhoneNumber VAL (256) 386-1687 COL CMSRegion VAL 4 COL Condition VAL Sinal cord injury (traumatic)  [SEP] COL Condition VAL Sinal cord injury (traumatic) ,All other conditions,Hip or femur fracture
80,"COL CCN VAL 37T037 COL Facility VAL EAMC - LANIER COL Address1 VAL 4800 48TH STREET COL City VAL VALLEY COL State VAL AL COL ZipCode VAL 36854 COL County VAL Chambers COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CCN VAL 37T037 ",01T175,01T027
81,"COL CCN VAL 01T175 COL Facility VAL UNIVERSITY HOSPITALS REHABILITATION HOSPITAL COL Address1 VAL 4800 48TH STREET COL City VAL VALLEY COL State VAL AL COL ZipCode VAL 36854 COL County VAL Chambers COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Facility VAL UNIVERSITY HOSPITALS REHABILITATION HOSPITAL ",EAMC - LANIER,ST MARYS MEDICAL CENTER
82,"COL CCN VAL 01T175 COL Facility VAL EAMC - LANIER COL Address1 VAL 335 BRIGHTON AVENUE, UNIT 201 COL City VAL VALLEY COL State VAL AL COL ZipCode VAL 36854 COL County VAL Chambers COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 335 BRIGHTON AVENUE, UNIT 201 ",4800 48TH STREET,ONE HOSPITAL DRIVE
83,COL CCN VAL 01T175 COL Facility VAL EAMC - LANIER COL Address1 VAL 4800 48TH STREET COL City VAL 1200 NORTH ELM STREET COL State VAL AL COL ZipCode VAL 36854 COL County VAL Chambers COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL City VAL 1200 NORTH ELM STREET ,VALLEY,LAUDERDALE
84,COL CCN VAL 01T175 COL Facility VAL EAMC - LANIER COL Address1 VAL 4800 48TH STREET COL City VAL VALLEY COL State VAL P COL ZipCode VAL 36854 COL County VAL Chambers COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 4 COL Condition VAL All other conditions  [SEP] COL State VAL P ,AL,AL
85,"COL CCN VAL 01T175 COL Facility VAL EAMC - LANIER COL Address1 VAL 4800 48TH STREET COL City VAL VALLEY COL State VAL AL COL ZipCode VAL 14215 COL County VAL Chambers COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL ZipCode VAL 14215 ",36854,32701
86,"COL CCN VAL 01T175 COL Facility VAL EAMC - LANIER COL Address1 VAL 4800 48TH STREET COL City VAL VALLEY COL State VAL AL COL ZipCode VAL 36854 COL County VAL Middlesex COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 4 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL County VAL Middlesex ",Chambers,Lee
87,COL CCN VAL 01T175 COL Facility VAL EAMC - LANIER COL Address1 VAL 4800 48TH STREET COL City VAL VALLEY COL State VAL AL COL ZipCode VAL 36854 COL County VAL Chambers COL PhoneNumber VAL (13) 295-5197 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL (13) 295-5197 ,(334) 756-9180,(502) 596-6346
88,"COL CCN VAL 01T175 COL Facility VAL EAMC - LANIER COL Address1 VAL 4800 48TH STREET COL City VAL VALLEY COL State VAL AL COL ZipCode VAL 36854 COL County VAL Chambers COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 2 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CMSRegion VAL 2 ",4,4
89,COL CCN VAL 01T175 COL Facility VAL EAMC - LANIER COL Address1 VAL 4800 48TH STREET COL City VAL VALLEY COL State VAL AL COL ZipCode VAL 36854 COL County VAL Chambers COL PhoneNumber VAL (334) 756-9180 COL CMSRegion VAL 4 COL Condition VAL Bain injury (traumatic)  [SEP] COL Condition VAL Bain injury (traumatic) ,Hip or femur fracture,"Hip or knee replacement, amputation or other bone or joint condition"
90,COL CCN VAL 05T262 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 2801 DEBARR RD COL City VAL ANCHORAGE COL State VAL AK COL ZipCode VAL 99508 COL County VAL Anchorage COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 10 COL Condition VAL Hip or femur fracture  [SEP] COL CCN VAL 05T262 ,02T017,06T057
91,COL CCN VAL 02T017 COL Facility VAL SHIRLEY RYAN ABILITYLAB COL Address1 VAL 2801 DEBARR RD COL City VAL ANCHORAGE COL State VAL AK COL ZipCode VAL 99508 COL County VAL Anchorage COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 10 COL Condition VAL Hip or femur fracture  [SEP] COL Facility VAL SHIRLEY RYAN ABILITYLAB ,ALASKA REGIONAL HOSPITAL,ANCHORAGE REGIONAL HOSPITAL
92,COL CCN VAL 02T017 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 101 E FLORIDA AVENUE COL City VAL ANCHORAGE COL State VAL AK COL ZipCode VAL 99508 COL County VAL Anchorage COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 10 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL 101 E FLORIDA AVENUE ,2801 DEBARR RD,900 EAST BROADWAY
93,COL CCN VAL 02T017 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 2801 DEBARR RD COL City VAL NATRONA HEIGHTS COL State VAL AK COL ZipCode VAL 99508 COL County VAL Anchorage COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 10 COL Condition VAL Hip or femur fracture  [SEP] COL City VAL NATRONA HEIGHTS ,ANCHORAGE,ANCHORAGE
94,COL CCN VAL 02T017 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 2801 DEBARR RD COL City VAL ANCHORAGE COL State VAL AL COL ZipCode VAL 99508 COL County VAL Anchorage COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 10 COL Condition VAL Hip or femur fracture  [SEP] COL State VAL AL ,AK,AK
95,COL CCN VAL 02T017 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 2801 DEBARR RD COL City VAL ANCHORAGE COL State VAL AK COL ZipCode VAL 8403 COL County VAL Anchorage COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 10 COL Condition VAL Hip or femur fracture  [SEP] COL ZipCode VAL 8403 ,99508,78401
96,COL CCN VAL 02T017 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 2801 DEBARR RD COL City VAL ANCHORAGE COL State VAL AK COL ZipCode VAL 99508 COL County VAL Norfolk COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 10 COL Condition VAL Hip or femur fracture  [SEP] COL County VAL Norfolk ,Anchorage,Anchorage
97,COL CCN VAL 02T017 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 2801 DEBARR RD COL City VAL ANCHORAGE COL State VAL AK COL ZipCode VAL 99508 COL County VAL Anchorage COL PhoneNumber VAL (314) 658-3800 COL CMSRegion VAL 10 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL (314) 658-3800 ,(907) 264-1503,(907) 243-5000
98,COL CCN VAL 02T017 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 2801 DEBARR RD COL City VAL ANCHORAGE COL State VAL AK COL ZipCode VAL 99508 COL County VAL Anchorage COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 8 COL Condition VAL Hip or femur fracture  [SEP] COL CMSRegion VAL 8 ,10,10
99,COL CCN VAL 02T017 COL Facility VAL ALASKA REGIONAL HOSPITAL COL Address1 VAL 2801 DEBARR RD COL City VAL ANCHORAGE COL State VAL AK COL ZipCode VAL 99508 COL County VAL Anchorage COL PhoneNumber VAL (907) 264-1503 COL CMSRegion VAL 10 COL Condition VAL Bain disease or condition (non-traumatic)  [SEP] COL Condition VAL Bain disease or condition (non-traumatic) ,Brain injury (traumatic),Spinal cord injury (traumatic)
100,COL CCN VAL 36R325 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 240 W THOMAS RD COL City VAL PHOENIX COL State VAL AZ COL ZipCode VAL 85013 COL County VAL Maricopa COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL CCN VAL 36R325 ,03T024,03T006
101,COL CCN VAL 03T024 COL Facility VAL EORY UNIVERSITY HOSPITAL COL Address1 VAL 240 W THOMAS RD COL City VAL PHOENIX COL State VAL AZ COL ZipCode VAL 85013 COL County VAL Maricopa COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL EORY UNIVERSITY HOSPITAL ,ST JOSEPHS HOSP,ST MARYS MEDICAL CENTER
102,COL CCN VAL 03T024 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 100 WELLNESS WAY COL City VAL PHOENIX COL State VAL AZ COL ZipCode VAL 85013 COL County VAL Maricopa COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL 100 WELLNESS WAY ,240 W THOMAS RD,100 ST. JOSEPHS DRIVE
103,COL CCN VAL 03T024 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 240 W THOMAS RD COL City VAL NEWTON COL State VAL AZ COL ZipCode VAL 85013 COL County VAL Maricopa COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL City VAL NEWTON ,PHOENIX,PHOEBE PARK
104,COL CCN VAL 03T024 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 240 W THOMAS RD COL City VAL PHOENIX COL State VAL PA COL ZipCode VAL 85013 COL County VAL Maricopa COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL PA ,AZ,AZ
105,COL CCN VAL 03T024 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 240 W THOMAS RD COL City VAL PHOENIX COL State VAL AZ COL ZipCode VAL 48503 COL County VAL Maricopa COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL ZipCode VAL 48503 ,85013,85301
106,COL CCN VAL 03T024 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 240 W THOMAS RD COL City VAL PHOENIX COL State VAL AZ COL ZipCode VAL 85013 COL County VAL Lebanon COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL County VAL Lebanon ,Maricopa,Maricopa
107,COL CCN VAL 03T024 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 240 W THOMAS RD COL City VAL PHOENIX COL State VAL AZ COL ZipCode VAL 85013 COL County VAL Maricopa COL PhoneNumber VAL (704) 355-4370 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL PhoneNumber VAL (704) 355-4370 ,(602) 406-4796,(480) 243-5000
108,COL CCN VAL 03T024 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 240 W THOMAS RD COL City VAL PHOENIX COL State VAL AZ COL ZipCode VAL 85013 COL County VAL Maricopa COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 6 COL Condition VAL Brain injury (traumatic)  [SEP] COL CMSRegion VAL 6 ,9,9
109,COL CCN VAL 03T024 COL Facility VAL ST JOSEPHS HOSP COL Address1 VAL 240 W THOMAS RD COL City VAL PHOENIX COL State VAL AZ COL ZipCode VAL 85013 COL County VAL Maricopa COL PhoneNumber VAL (602) 406-4796 COL CMSRegion VAL 9 COL Condition VAL Sroke  [SEP] COL Condition VAL Sroke ,Spinal cord injury (traumatic),Spinal cord injury (traumatic)
110,"COL CCN VAL 13030 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 7400 E OSBORN ROAD COL City VAL SCOTTSDALE COL State VAL AZ COL ZipCode VAL 85251 COL County VAL Maricopa COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CCN VAL 13030 ",03T038,03T006
111,"COL CCN VAL 03T038 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL, PARTNER COL Address1 VAL 7400 E OSBORN ROAD COL City VAL SCOTTSDALE COL State VAL AZ COL ZipCode VAL 85251 COL County VAL Maricopa COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL, PARTNER ",SCOTTSDALE HEALTHCARE,SCOTTSDALE REGIONAL HEALTH
112,COL CCN VAL 03T038 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 200 INDUSTRIAL BLVD COL City VAL SCOTTSDALE COL State VAL AZ COL ZipCode VAL 85251 COL County VAL Maricopa COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Address1 VAL 200 INDUSTRIAL BLVD ,7400 E OSBORN ROAD,900 EAST BROADWAY
113,COL CCN VAL 03T038 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 7400 E OSBORN ROAD COL City VAL LAKE CHARLES COL State VAL AZ COL ZipCode VAL 85251 COL County VAL Maricopa COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL City VAL LAKE CHARLES ,SCOTTSDALE,SCOTTSDALE
114,"COL CCN VAL 03T038 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 7400 E OSBORN ROAD COL City VAL SCOTTSDALE COL State VAL ID COL ZipCode VAL 85251 COL County VAL Maricopa COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL State VAL ID ",AZ,AZ
115,COL CCN VAL 03T038 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 7400 E OSBORN ROAD COL City VAL SCOTTSDALE COL State VAL AZ COL ZipCode VAL 89052 COL County VAL Maricopa COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 89052 ,85251,85501
116,COL CCN VAL 03T038 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 7400 E OSBORN ROAD COL City VAL SCOTTSDALE COL State VAL AZ COL ZipCode VAL 85251 COL County VAL Beckham COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL County VAL Beckham ,Maricopa,Maricopa
117,"COL CCN VAL 03T038 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 7400 E OSBORN ROAD COL City VAL SCOTTSDALE COL State VAL AZ COL ZipCode VAL 85251 COL County VAL Maricopa COL PhoneNumber VAL (215) 487-4551 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL (215) 487-4551 ",(480) 882-4000,(480) 243-8000
118,"COL CCN VAL 03T038 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 7400 E OSBORN ROAD COL City VAL SCOTTSDALE COL State VAL AZ COL ZipCode VAL 85251 COL County VAL Maricopa COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CMSRegion VAL 5 ",9,9
119,COL CCN VAL 03T038 COL Facility VAL SCOTTSDALE HEALTHCARE COL Address1 VAL 7400 E OSBORN ROAD COL City VAL SCOTTSDALE COL State VAL AZ COL ZipCode VAL 85251 COL County VAL Maricopa COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL Condition VAL Brain injury (traumatic) ,Spinal cord disease or condition (non-traumatic),Spinal cord injury (traumatic)
120,"COL CCN VAL 14T046 COL Facility VAL KINGMAN REGIONAL MEDICAL CENTER COL Address1 VAL 3269 STOCKTON HILL RD. COL City VAL KINGMAN COL State VAL AZ COL ZipCode VAL 86401 COL County VAL Mohave COL PhoneNumber VAL (928) 263-4632 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CCN VAL 14T046 ",03T055,03T006
121,"COL CCN VAL 03T055 COL Facility VAL DANBURY HOSPITAL COL Address1 VAL 3269 STOCKTON HILL RD. COL City VAL KINGMAN COL State VAL AZ COL ZipCode VAL 86401 COL County VAL Mohave COL PhoneNumber VAL (928) 263-4632 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Facility VAL DANBURY HOSPITAL ",KINGMAN REGIONAL MEDICAL CENTER,KINGMAN REGIONAL MEDICAL CENTER
122,COL CCN VAL 03T055 COL Facility VAL KINGMAN REGIONAL MEDICAL CENTER COL Address1 VAL 21 NW R.D. MIZE COL City VAL KINGMAN COL State VAL AZ COL ZipCode VAL 86401 COL County VAL Mohave COL PhoneNumber VAL (928) 263-4632 COL CMSRegion VAL 9 COL Condition VAL Hp or femur fracture  [SEP] COL Address1 VAL 21 NW R.D. MIZE ,3269 STOCKTON HILL RD.,900 EAST SECOND STREET
123,COL CCN VAL 03T055 COL Facility VAL KINGMAN REGIONAL MEDICAL CENTER COL Address1 VAL 3269 STOCKTON HILL RD. COL City VAL NEW LONDON COL State VAL AZ COL ZipCode VAL 86401 COL County VAL Mohave COL PhoneNumber VAL (928) 263-4632 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL City VAL NEW LONDON ,KINGMAN,KINGMAN
124,COL CCN VAL 03T055 COL Facility VAL KINGMAN REGIONAL MEDICAL CENTER COL Address1 VAL 3269 STOCKTON HILL RD. COL City VAL KINGMAN COL State VAL NV COL ZipCode VAL 86401 COL County VAL Mohave COL PhoneNumber VAL (928) 263-4632 COL CMSRegion VAL 9 COL Condition VAL Hp or femur fracture  [SEP] COL State VAL NV ,AZ,AZ
